"Month.Year","Local.Govt.Area","Approved.Sites","Operational.Sites","Approved.EGMs","Operational.EGMs","Player.Money.Lost","source","author"
"November 2004","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","MORETON BAY","63",63,2685,2568,11263090.74,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","MOUNT ISA","9",9,506,506,1459926.37,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","MURWEH","8",8,76,76,153538.6,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","NOOSA","20",20,557,554,2104639.22,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","NORTH BURNETT","11",11,103,103,206438.02,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","PAROO","2",2,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","QUILPIE","1",1,5,5,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","REDLAND","28",28,1149,1117,4391828.02,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","RICHMOND","2",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","ROCKHAMPTON","42",41,991,959,2825238.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","SCENIC RIM","21",21,238,238,514729.31,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","SOMERSET","14",13,147,130,402479.79,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","SOUTH BURNETT","21",21,334,326,848200.35,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","SOUTHERN DOWNS","23",23,409,409,845316.37,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","SUNSHINE COAST","75",74,2712,2527,8962785.22,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","TABLELANDS","7",6,169,121,308958.46,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","TOOWOOMBA","58",57,1398,1351,3891530.98,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","TORRES","4",4,78,78,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","TOWNSVILLE","51",51,1410,1385,5103387.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","WEIPA","3",3,51,43,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","WESTERN DOWNS","25",24,358,346,612223.47,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","WHITSUNDAY","27",26,492,491,1409829.83,"Wankarani Settlement dataset","Timothy L. McAndrews"
"November 2004","WINTON","4",4,39,39,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","BALONNE","6",6,79,76,163809.25,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","BANANA","11",11,179,179,296210.64,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","BLACKALL TAMBO","3",3,26,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","BRISBANE","242",233,8924,8513,33087956.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","BUNDABERG","43",42,1014,976,3379325.19,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","BURDEKIN","8",8,185,185,490214.54,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","CAIRNS","44",43,1540,1509,4638577.04,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","CARPENTARIA","2",2,36,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","CASSOWARY COAST","17",16,344,331,924715.92,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","CENTRAL HIGHLANDS","20",20,400,396,1171919.45,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","CHARTERS TOWERS","10",10,178,178,327244.49,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","CLONCURRY","6",6,80,77,160239.82,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","COOK","3",3,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","DOUGLAS","11",11,151,145,388346.43,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","FRASER COAST","40",40,1147,1147,3944601.08,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","GLADSTONE","23",23,560,555,1784444.21,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","GOLD COAST","131",128,5240,5106,21754045.98,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","GOONDIWINDI","11",11,183,179,416315.32,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","GYMPIE","23",23,381,358,1030901.47,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","HINCHINBROOK","8",7,94,82,235514.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","IPSWICH","40",39,1366,1233,5248464.06,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","ISAAC","17",17,234,234,585096.79,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","LIVINGSTONE","13",13,278,274,765720.32,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","LOCKYER VALLEY","18",18,274,266,775944.56,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","LOGAN","41",40,1801,1768,10050125.32,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","LONGREACH","6",6,79,79,82027.39,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","MACKAY","47",45,1316,1257,3997275.07,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","MARANOA","8",8,127,127,238615.84,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","MAREEBA","7",7,186,186,504463.04,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","MORETON BAY","63",63,2685,2600,11818010.01,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","MOUNT ISA","9",9,506,506,1532686.48,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","MURWEH","8",8,76,76,140233.92,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","NOOSA","20",20,557,554,1971617.92,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","NORTH BURNETT","11",11,103,103,237718.82,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","PAROO","2",2,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","QUILPIE","1",1,5,5,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","REDLAND","28",28,1161,1133,4684940.87,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","RICHMOND","2",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","ROCKHAMPTON","42",41,991,959,3101278.39,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","SCENIC RIM","21",20,238,236,566271.93,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","SOMERSET","14",13,147,130,370578.14,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","SOUTH BURNETT","21",21,338,329,884857.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","SOUTHERN DOWNS","23",23,409,408,934834.51,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","SUNSHINE COAST","75",75,2712,2560,9366892.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","TABLELANDS","7",6,169,108,323648.2,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","TOOWOOMBA","58",57,1408,1355,4093710.36,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","TORRES","4",4,78,78,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","TOWNSVILLE","51",51,1410,1380,5336264.67,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","WEIPA","3",3,51,43,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","WESTERN DOWNS","25",24,368,355,644146.83,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","WHITSUNDAY","26",26,492,492,1378280.58,"Wankarani Settlement dataset","Timothy L. McAndrews"
"December 2004","WINTON","4",4,39,39,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","BALONNE","6",6,79,78,162989.88,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","BANANA","11",11,179,179,274951.26,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","BLACKALL TAMBO","3",3,26,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","BRISBANE","242",232,8891,8443,30153299.14,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","BUNDABERG","43",42,1014,976,3199328.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","BURDEKIN","8",8,185,185,413612.55,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","CAIRNS","44",43,1540,1523,4184020.59,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","CARPENTARIA","2",2,36,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","CASSOWARY COAST","17",16,343,333,804759.45,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","CENTRAL HIGHLANDS","20",20,400,396,919751,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","CHARTERS TOWERS","10",10,178,178,266332.12,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","CLONCURRY","6",6,80,77,118749.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","COOK","3",3,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","DOUGLAS","11",11,151,145,381709.02,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","FLINDERS","2",2,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","FRASER COAST","40",40,1147,1147,3792999.73,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","GLADSTONE","23",23,560,555,1647407.97,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","GOLD COAST","131",128,5239,5113,20905215.48,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","GOONDIWINDI","11",11,183,179,371612.6,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","GYMPIE","23",22,370,345,964266.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","HINCHINBROOK","8",7,94,82,197582.57,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","IPSWICH","40",39,1366,1238,4585562.55,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","ISAAC","17",17,234,234,552968.41,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","LIVINGSTONE","13",13,278,274,759544.2,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","LOCKYER VALLEY","18",18,274,266,688064.61,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","LOGAN","41",39,1801,1754,8959038.83,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","LONGREACH","6",6,79,79,63967.7,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","MACKAY","47",45,1316,1268,3617837.61,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","MARANOA","8",8,127,127,190467.74,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","MAREEBA","7",7,186,186,467622.18,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","MORETON BAY","63",63,2685,2588,10871369.88,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","MOUNT ISA","9",8,506,471,1318630.72,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","MURWEH","8",8,76,76,138606.75,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","NOOSA","20",20,557,554,2046732.04,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","NORTH BURNETT","11",11,103,103,197386.54,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","PAROO","2",2,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","QUILPIE","1",1,5,5,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","REDLAND","28",28,1161,1133,4416055.57,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","RICHMOND","2",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","ROCKHAMPTON","42",41,991,964,2755227.77,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","SCENIC RIM","21",20,236,236,502334.11,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","SOMERSET","14",13,147,130,357050.4,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","SOUTH BURNETT","21",21,338,331,833862.81,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","SOUTHERN DOWNS","23",23,409,408,834592.18,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","SUNSHINE COAST","75",75,2709,2560,9131740.51,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","TABLELANDS","7",6,169,129,295815.79,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","TOOWOOMBA","58",56,1408,1336,3822587.34,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","TORRES","4",4,78,78,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","TOWNSVILLE","51",50,1410,1375,4565040.19,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","WEIPA","3",3,51,43,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","WESTERN DOWNS","25",24,368,355,582717.2,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","WHITSUNDAY","26",26,492,492,1338700.1,"Wankarani Settlement dataset","Timothy L. McAndrews"
"January 2005","WINTON","4",4,39,39,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","BALONNE","6",6,79,79,124795.07,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","BANANA","12",11,185,179,272107.51,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","BARCALDINE","3",3,28,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","BLACKALL TAMBO","3",3,26,26,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","BRISBANE","243",233,8938,8603,28209513.1,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","BUNDABERG","43",42,1014,975,2838272.75,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","BURDEKIN","8",8,185,185,381728.71,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","CAIRNS","44",43,1545,1523,3902523.12,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","CARPENTARIA","2",2,36,36,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","CASSOWARY COAST","17",15,343,323,735328.59,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","CENTRAL HIGHLANDS","20",20,412,394,960286.9,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","CHARTERS TOWERS","10",10,178,178,236170.16,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","CLONCURRY","6",6,80,77,132484.04,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","COOK","3",3,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","DOUGLAS","11",11,155,145,342874.41,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","FLINDERS","2",2,34,28,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","FRASER COAST","40",40,1156,1146,3260857.9,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","GLADSTONE","23",23,560,555,1574866.16,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","GOLD COAST","131",128,5267,5115,18925390.8,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","GOONDIWINDI","11",11,179,179,365524.38,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","GYMPIE","23",22,365,345,877967.08,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","HINCHINBROOK","8",7,95,82,192964.96,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","IPSWICH","40",40,1366,1246,4441110.56,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","ISAAC","17",17,234,234,592825.14,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","LIVINGSTONE","13",13,278,274,623380.5,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","LOCKYER VALLEY","18",18,274,267,621689.53,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","LOGAN","42",40,1832,1760,8396311.23,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","LONGREACH","6",6,84,79,83301.15,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","MACKAY","47",45,1316,1273,3562944.74,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","MARANOA","8",8,127,127,197062.27,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","MAREEBA","7",7,186,186,425019.78,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","MCKINLAY","2",2,21,21,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","MORETON BAY","63",63,2685,2584,9982054.75,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","MOUNT ISA","9",8,506,471,1264521.08,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","MURWEH","8",8,76,76,123577.23,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","NOOSA","20",20,557,556,1709240.16,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","NORTH BURNETT","11",11,103,103,181403.47,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","PAROO","2",2,25,25,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","QUILPIE","1",1,5,5,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","REDLAND","28",28,1164,1137,3930294.42,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","RICHMOND","2",1,8,8,NA,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","ROCKHAMPTON","42",41,991,964,2506049.82,"Wankarani Settlement dataset","Timothy L. McAndrews"
"February 2005","SCENIC RIM","21",20,236,236,487247.65,"Wankarani Settlement dataset","Timothy L. McAndrews"
